2.399999999999999911e+00,4.500000000000000000e+00,6.061323442384186855e+00,7.101340246335768214e+00,1.032686053633262091e+01,5.655871003064277147e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.151678935409583104e+00,7.691833794890029274e+00,1.057362721474952671e+01,6.322477991650250928e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.313562379417891890e+00,5.809368093910132202e+00,9.556198658032384330e+00,4.014999856097619890e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.020472150037358361e+00,7.729054889309384890e+00,1.046882552255801180e+01,6.374367383718721136e+00
2.399999999999999911e+00,4.500000000000000000e+00,5.991249280017941992e+00,7.640879874764462620e+00,1.026204335770254872e+01,6.545423638939682043e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.171688588573712053e+00,7.141285277083942340e+00,1.022352809323240308e+01,5.531900174113128621e+00
2.399999999999999911e+00,4.500000000000000000e+00,5.719161933738854842e+00,8.665376862672747649e+00,1.054727493040983433e+01,7.455184792579795605e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.099930802811197594e+00,7.806193205601909213e+00,1.049091012468034023e+01,6.236480162943848882e+00
2.399999999999999911e+00,4.500000000000000000e+00,5.926193168202462225e+00,7.818147284720517121e+00,1.061448041048880953e+01,6.345597472517236604e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.137276746483293799e+00,6.669098137832389916e+00,9.747949210685614929e+00,4.583985483431857411e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.119928200883148151e+00,7.261845474054733351e+00,1.058443753610106519e+01,5.547116729820813497e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.131869479619580510e+00,7.289742698272921650e+00,1.067279921891808314e+01,5.398786650173012625e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.072701419972180936e+00,5.899431212199861996e+00,9.832094187492897319e+00,4.029696685162373448e+00
2.399999999999999911e+00,4.500000000000000000e+00,5.947164952213165101e+00,8.011001179496281210e+00,1.051553810290207203e+01,6.529142207438240142e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.295896110975828464e+00,6.276629527959684651e+00,1.014359835437754143e+01,4.714536647231393651e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.284217485188567487e+00,7.113220733994140232e+00,1.044660255913492009e+01,5.513378308218066515e+00
2.399999999999999911e+00,4.500000000000000000e+00,6.067662429870718022e+00,7.036885019252395068e+00,1.047527514791867809e+01,5.344290257173675229e+00
2.399999999999999911e+00,4.500000000000000000e+00,5.950021042316110176e+00,7.326999193034009039e+00,1.013606017499642320e+01,5.592333922978427907e+00
